,PFC
9106,1000.0
9107,1000.0
9108,1000.0
9109,433.39
9110,419.5
9111,396.64
9112,171.07
9113,171.07
9114,154.71
9115,148.08
9116,147.68
9117,146.9
9118,142.74
9119,141.65
9120,131.82
9121,128.69
9122,115.26
9123,115.08
9124,112.47
9125,112.47
9126,112.47
9127,112.47
9128,112.47
9129,112.47
9130,115.08
9131,115.08
9132,115.08
9133,115.08
9134,115.08
9135,115.08
9136,115.08
9137,115.08
9138,115.08
9139,115.08
9140,115.26
9141,122.87
9142,115.26
9143,115.08
9144,115.08
9145,110.43
9146,104.14
9147,100.88
9148,98.55
9149,95.16
9150,92.64
9151,91.99
9152,91.1
9153,89.53
9154,-500.0
9155,-500.0
9156,-500.0
9157,-500.0
9158,-500.0
9159,-500.0
9160,-500.0
9161,-500.0
9162,-500.0
9163,-500.0
9164,-500.0
9165,-500.0
9166,-500.0
9167,-500.0
9168,-500.0
9169,-500.0
9170,-500.0
9171,-500.0
9172,-500.0
9173,-500.0
9174,-500.0
9175,-500.0
9176,-500.0
9177,-500.0
9178,-500.0
9179,-500.0
9180,-500.0
9181,-500.0
9182,-500.0
9183,-500.0
9184,-500.0
9185,-500.0
9186,-500.0
9187,-500.0
9188,-500.0
9189,89.62
9190,91.66
9191,92.64
9192,96.82
9193,98.55
9194,98.55
9195,98.55
9196,96.27
9197,93.55
9198,92.64
9199,92.06
9200,91.99
9201,91.1
9202,90.89
9203,90.49
9204,90.49
9205,89.62
9206,89.53
9207,89.53
9208,89.53
9209,89.53
9210,89.53
9211,89.53
9212,89.62
9213,90.2
9214,90.49
9215,90.49
9216,90.49
9217,91.1
9218,91.1
9219,91.66
9220,91.66
9221,91.66
9222,91.99
9223,92.06
9224,92.19
9225,92.19
9226,92.19
9227,92.76
9228,92.76
9229,92.86
9230,93.55
9231,94.54
9232,95.81
9233,96.82
9234,97.16
9235,97.16
9236,97.16
9237,97.16
9238,97.16
9239,96.82
9240,95.81
9241,92.76
9242,92.06
9243,91.1
9244,90.2
9245,87.38
9246,-500.0
9247,-500.0
9248,-500.0
9249,-500.0
9250,-500.0
9251,-500.0
9252,-500.0
9253,-500.0
9254,-500.0
9255,-500.0
9256,-500.0
9257,-500.0
9258,-500.0
9259,-500.0
9260,-500.0
9261,-500.0
9262,-500.0
9263,-500.0
9264,-500.0
9265,-500.0
9266,-500.0
9267,-500.0
9268,-500.0
9269,-500.0
9270,-500.0
9271,-500.0
9272,-500.0
9273,-500.0
9274,-500.0
9275,-500.0
9276,-500.0
9277,-500.0
9278,-500.0
9279,-500.0
9280,-500.0
9281,-500.0
9282,-500.0
9283,89.53
9284,91.66
9285,92.76
9286,98.55
9287,102.6
9288,112.47
9289,130.69
9290,142.74
9291,142.74
9292,142.74
9293,138.57
9294,128.69
9295,112.47
9296,110.43
9297,107.03
9298,102.6
9299,101.83
9300,102.21
9301,101.64
9302,101.27
9303,100.91
9304,100.88
9305,98.55
9306,98.55
9307,98.55
9308,97.16
9309,98.55
9310,98.55
9311,98.55
9312,98.55
9313,98.55
9314,98.55
9315,100.16
9316,100.88
9317,100.91
9318,101.27
9319,101.83
9320,102.6
9321,104.94
9322,107.03
9323,108.46
9324,111.29
9325,112.47
9326,112.47
9327,115.08
9328,128.69
9329,131.82
9330,138.57
9331,144.6
9332,171.07
9333,419.5
9334,420.85
9335,433.39
9336,433.39
9337,419.5
9338,147.68
9339,130.69
9340,110.43
9341,101.83
9342,98.55
9343,92.76
9344,91.66
9345,89.62
9346,87.38
9347,-500.0
9348,-500.0
9349,-500.0
9350,-500.0
9351,-500.0
9352,-500.0
9353,-500.0
9354,-500.0
9355,-500.0
9356,-500.0
9357,-500.0
9358,-500.0
9359,-500.0
9360,-500.0
9361,-500.0
9362,-500.0
9363,-500.0
9364,-500.0
9365,-500.0
9366,-500.0
9367,-500.0
9368,-500.0
9369,-500.0
9370,-500.0
9371,-500.0
9372,-500.0
9373,-500.0
9374,-500.0
9375,-500.0
9376,-500.0
9377,-500.0
9378,87.38
9379,90.2
9380,91.66
9381,92.06
9382,92.86
9383,97.16
9384,98.55
9385,101.27
9386,101.83
9387,101.27
9388,100.91
9389,100.91
9390,100.16
9391,98.55
9392,96.82
9393,93.55
9394,92.86
9395,92.76
9396,92.76
9397,92.76
9398,92.64
9399,92.19
9400,92.06
9401,92.06
9402,91.99
9403,91.99
9404,91.99
9405,91.99
9406,91.99
9407,91.99
9408,91.99
9409,91.99
9410,92.06
9411,92.06
9412,92.06
9413,92.06
9414,92.06
9415,92.19
9416,92.64
9417,92.64
9418,92.64
9419,92.64
9420,92.76
9421,92.76
9422,93.55
9423,93.55
9424,96.82
9425,97.16
9426,98.55
9427,100.88
9428,101.83
9429,107.03
9430,110.43
9431,112.71
9432,125.71
9433,125.71
9434,112.47
9435,108.25
9436,101.83
9437,98.55
9438,96.27
9439,92.19
9440,91.1
9441,90.2
9442,87.38
9443,-500.0
9444,-500.0
9445,-500.0
9446,-500.0
9447,-500.0
9448,-500.0
9449,-500.0
9450,-500.0
9451,-500.0
9452,-500.0
9453,-500.0
9454,-500.0
9455,-500.0
9456,-500.0
9457,-500.0
9458,-500.0
9459,-500.0
9460,-500.0
9461,-500.0
9462,-500.0
9463,-500.0
9464,-500.0
9465,-500.0
9466,-500.0
9467,-500.0
9468,-500.0
9469,-500.0
9470,-500.0
9471,-500.0
9472,-500.0
9473,-500.0
9474,-500.0
9475,89.53
9476,90.89
9477,91.66
9478,92.19
9479,95.81
9480,98.55
9481,100.88
9482,101.83
9483,101.64
9484,100.91
9485,100.88
9486,98.55
9487,98.55
9488,95.81
9489,93.55
9490,92.76
9491,92.19
9492,92.64
9493,92.19
9494,92.19
9495,92.06
9496,92.06
9497,92.06
9498,92.06
9499,91.99
9500,91.99
9501,92.06
9502,92.19
9503,92.19
9504,92.19
9505,92.64
9506,92.76
9507,92.64
9508,92.19
9509,92.19
9510,92.19
9511,92.19
9512,92.19
9513,92.76
9514,92.76
9515,92.86
9516,92.86
9517,93.55
9518,93.55
9519,93.55
9520,95.81
9521,96.82
9522,97.16
9523,98.55
9524,98.55
9525,100.91
9526,101.27
9527,101.27
9528,101.27
9529,100.88
9530,98.55
9531,97.15
9532,92.76
9533,92.19
9534,91.66
9535,90.49
9536,89.05
9537,-500.0
9538,-500.0
9539,-500.0
9540,-500.0
9541,-500.0
9542,-500.0
9543,-500.0
9544,-500.0
9545,-500.0
9546,-500.0
9547,-500.0
9548,-500.0
9549,-500.0
9550,-500.0
9551,-500.0
9552,-500.0
9553,-500.0
9554,-500.0
9555,-500.0
9556,-500.0
9557,-500.0
9558,-500.0
9559,-500.0
9560,-500.0
9561,-500.0
9562,-500.0
9563,-500.0
9564,-500.0
9565,-500.0
9566,-500.0
9567,-500.0
9568,-500.0
9569,-500.0
9570,-500.0
9571,87.38
9572,89.62
9573,91.1
9574,91.99
9575,92.76
9576,96.82
9577,98.55
9578,100.88
9579,101.27
9580,100.88
9581,98.55
9582,98.55
9583,96.82
9584,93.55
9585,92.76
9586,92.19
9587,92.06
9588,91.99
9589,91.99
9590,91.66
9591,91.66
9592,91.66
9593,91.66
9594,91.1
9595,91.1
9596,91.1
9597,91.1
9598,91.1
9599,91.66
9600,91.66
9601,91.66
9602,91.99
9603,92.06
9604,92.06
9605,92.19
9606,92.19
9607,92.64
9608,92.76
9609,92.86
9610,93.55
9611,95.16
9612,97.16
9613,97.16
9614,98.55
9615,98.55
9616,100.88
9617,100.91
9618,101.83
9619,102.85
9620,112.47
9621,128.69
9622,133.82
9623,138.57
9624,135.11
9625,128.69
9626,112.47
9627,104.14
9628,101.27
9629,97.16
9630,92.64
9631,91.66
9632,89.62
9633,-500.0
9634,-500.0
9635,-500.0
9636,-500.0
9637,-500.0
9638,-500.0
9639,-500.0
9640,-500.0
9641,-500.0
9642,-500.0
9643,-500.0
9644,-500.0
9645,-500.0
9646,-500.0
9647,-500.0
9648,-500.0
9649,-500.0
9650,-500.0
9651,-500.0
9652,-500.0
9653,-500.0
9654,-500.0
9655,-500.0
9656,-500.0
9657,-500.0
9658,-500.0
9659,-500.0
9660,-500.0
9661,-500.0
9662,-500.0
9663,-500.0
9664,87.18
9665,89.53
9666,91.1
9667,91.99
9668,92.76
9669,97.16
9670,101.83
9671,110.43
9672,115.26
9673,141.65
9674,146.9
9675,160.94
9676,171.07
9677,171.07
9678,154.71
9679,146.9
9680,142.74
9681,135.11
9682,128.69
9683,115.26
9684,115.26
9685,115.08
9686,112.47
9687,110.43
9688,108.25
9689,104.14
9690,102.6
9691,102.6
9692,101.27
9693,101.27
9694,101.27
9695,101.27
9696,101.27
9697,101.27
9698,101.64
9699,101.27
9700,101.27
9701,101.27
9702,101.27
9703,101.27
9704,101.27
9705,101.83
9706,101.83
9707,101.83
9708,102.6
9709,102.6
9710,102.6
9711,102.6
9712,105.14
9713,108.46
9714,110.43
9715,112.47
9716,131.82
9717,146.9
9718,148.08
9719,166.44
9720,171.07
9721,148.08
9722,142.74
9723,123.99
9724,111.29
9725,102.6
9726,98.55
9727,92.86
9728,91.66
9729,90.49
9730,87.38
9731,-500.0
9732,-500.0
9733,-500.0
9734,-500.0
9735,-500.0
9736,-500.0
9737,-500.0
9738,-500.0
9739,-500.0
9740,-500.0
9741,-500.0
9742,-500.0
9743,-500.0
9744,-500.0
9745,-500.0
9746,-500.0
9747,-500.0
9748,-500.0
9749,-500.0
9750,-500.0
9751,-500.0
9752,-500.0
9753,-500.0
9754,-500.0
9755,-500.0
9756,90.49
9757,91.1
9758,91.99
9759,92.19
9760,92.76
9761,95.81
9762,98.55
9763,100.88
9764,102.6
9765,110.43
9766,115.08
9767,135.11
9768,147.68
9769,155.14
9770,172.15
9771,172.15
9772,172.15
9773,171.07
9774,148.08
9775,146.9
9776,147.68
9777,146.9
9778,146.9
9779,141.65
9780,135.11
9781,130.69
9782,128.69
9783,115.08
9784,112.47
9785,111.29
9786,110.43
9787,107.03
9788,104.14
9789,102.6
9790,102.6
9791,101.83
9792,101.27
9793,101.27
9794,100.88
9795,100.88
9796,98.55
9797,98.55
9798,98.55
9799,97.16
9800,96.82
9801,96.27
9802,97.15
9803,96.82
9804,96.82
9805,95.81
9806,95.16
9807,95.81
9808,96.27
9809,95.81
9810,95.81
9811,95.81
9812,95.81
9813,95.81
9814,95.16
9815,93.55
9816,93.55
9817,92.76
9818,92.64
9819,92.06
9820,91.66
9821,90.49
9822,89.47
9823,-500.0
9824,-500.0
9825,-500.0
9826,-500.0
9827,-500.0
9828,-500.0
9829,-500.0
9830,-500.0
9831,-500.0
9832,-500.0
9833,-500.0
9834,-500.0
9835,-500.0
9836,-500.0
9837,-500.0
9838,-500.0
9839,-500.0
9840,-500.0
9841,-500.0
9842,-500.0
9843,-500.0
9844,-500.0
9845,-500.0
9846,-500.0
9847,-500.0
9848,-500.0
9849,-500.0
9850,-500.0
9851,-500.0
9852,-500.0
9853,-500.0
9854,-500.0
9855,-500.0
9856,-500.0
9857,-500.0
9858,-500.0
9859,-500.0
9860,-500.0
9861,89.05
9862,90.2
9863,91.1
9864,91.66
9865,92.06
9866,92.19
9867,92.64
9868,92.64
9869,92.19
9870,92.19
9871,92.06
9872,91.66
9873,91.66
9874,91.1
9875,90.89
9876,91.1
9877,90.49
9878,90.2
9879,89.62
9880,89.53
9881,89.53
9882,89.53
9883,89.53
9884,89.53
9885,89.53
9886,89.53
9887,89.47
9888,87.38
9889,87.38
9890,87.38
9891,87.38
9892,89.05
9893,89.47
9894,89.53
9895,89.53
9896,89.53
9897,89.53
9898,89.53
9899,89.53
9900,89.53
9901,89.62
9902,89.62
9903,89.62
9904,90.2
9905,90.2
9906,90.2
9907,90.2
9908,90.49
9909,90.49
9910,90.2
9911,90.2
9912,89.62
9913,89.53
9914,89.47
9915,87.38
9916,-500.0
9917,-500.0
9918,-500.0
9919,-500.0
9920,-500.0
9921,-500.0
9922,-500.0
9923,-500.0
9924,-500.0
9925,-500.0
9926,-500.0
9927,-500.0
9928,-500.0
9929,-500.0
9930,-500.0
9931,-500.0
9932,-500.0
9933,-500.0
9934,-500.0
9935,-500.0
9936,-500.0
9937,-500.0
9938,-500.0
9939,-500.0
9940,-500.0
9941,-500.0
9942,-500.0
9943,-500.0
9944,-500.0
9945,-500.0
9946,-500.0
9947,-500.0
9948,-500.0
9949,-500.0
9950,-500.0
9951,-500.0
9952,-500.0
9953,-500.0
9954,-500.0
9955,-500.0
9956,-500.0
9957,87.38
9958,89.62
9959,91.1
9960,91.66
9961,91.99
9962,92.06
9963,92.19
9964,92.19
9965,92.64
9966,92.19
9967,92.06
9968,92.06
9969,91.99
9970,91.66
9971,91.66
9972,91.99
9973,91.66
9974,91.66
9975,91.66
9976,91.1
9977,91.1
9978,90.49
9979,90.49
9980,90.49
9981,90.49
9982,90.2
9983,90.2
9984,90.2
9985,90.2
9986,90.2
9987,90.2
9988,90.2
9989,90.49
9990,90.2
9991,90.49
9992,90.49
9993,90.49
9994,90.49
9995,90.49
9996,91.1
9997,91.1
9998,91.1
9999,91.1
10000,91.66
10001,91.99
10002,92.06
10003,92.19
10004,92.86
10005,95.16
10006,96.82
10007,97.16
10008,97.16
10009,93.55
10010,92.06
10011,91.66
10012,90.49
10013,87.38
10014,-500.0
10015,-500.0
10016,-500.0
10017,-500.0
10018,-500.0
10019,-500.0
10020,-500.0
10021,-500.0
10022,-500.0
10023,-500.0
10024,-500.0
10025,-500.0
10026,-500.0
10027,-500.0
10028,-500.0
10029,-500.0
10030,-500.0
10031,-500.0
10032,-500.0
10033,-500.0
10034,-500.0
10035,-500.0
10036,-500.0
10037,-500.0
10038,-500.0
10039,-500.0
10040,-500.0
10041,-500.0
10042,-500.0
10043,-500.0
10044,-500.0
10045,-500.0
10046,-500.0
10047,-500.0
10048,-500.0
10049,-500.0
10050,-500.0
10051,-500.0
10052,-500.0
10053,-500.0
10054,-500.0
10055,-500.0
10056,87.38
10057,89.62
10058,90.89
10059,91.1
10060,91.1
10061,90.89
10062,90.2
10063,89.53
10064,87.18
10065,-500.0
10066,-500.0
10067,-500.0
10068,-500.0
10069,-500.0
10070,-500.0
10071,-500.0
10072,-500.0
10073,-500.0
10074,-500.0
10075,-500.0
10076,-500.0
10077,-500.0
10078,-500.0
10079,-500.0
10080,-500.0
10081,-500.0
10082,-500.0
10083,-500.0
10084,-500.0
10085,-500.0
10086,-500.0
10087,-500.0
10088,-500.0
10089,-500.0
10090,-500.0
10091,-500.0
10092,-500.0
10093,-500.0
10094,-500.0
10095,87.18
10096,89.05
10097,89.53
10098,89.53
10099,90.2
10100,90.49
10101,91.1
10102,91.1
10103,91.66
10104,91.1
10105,90.49
10106,89.53
10107,87.18
10108,-500.0
10109,-500.0
10110,-500.0
10111,-500.0
10112,-500.0
10113,-500.0
10114,-500.0
10115,-500.0
10116,-500.0
10117,-500.0
10118,-500.0
10119,-500.0
10120,-500.0
10121,-500.0
10122,-500.0
10123,-500.0
10124,-500.0
10125,-500.0
10126,-500.0
10127,-500.0
10128,-500.0
10129,-500.0
10130,-500.0
10131,-500.0
10132,-500.0
10133,-500.0
10134,-500.0
10135,-500.0
10136,-500.0
10137,-500.0
10138,-500.0
10139,-500.0
10140,-500.0
10141,-500.0
10142,-500.0
10143,-500.0
10144,-500.0
10145,-500.0
10146,-500.0
10147,-500.0
10148,-500.0
10149,-500.0
10150,-500.0
10151,89.53
10152,90.49
10153,91.1
10154,91.99
10155,91.99
10156,91.66
10157,91.1
10158,90.49
10159,90.2
10160,89.53
10161,89.05
10162,87.18
10163,-500.0
10164,-500.0
10165,-500.0
10166,-500.0
10167,-500.0
10168,-500.0
10169,-500.0
10170,-500.0
10171,-500.0
10172,-500.0
10173,-500.0
10174,-500.0
10175,-500.0
10176,-500.0
10177,-500.0
10178,-500.0
10179,-500.0
10180,-500.0
10181,-500.0
10182,-500.0
10183,-500.0
10184,-500.0
10185,-500.0
10186,-500.0
10187,-500.0
10188,-500.0
10189,-500.0
10190,87.18
10191,87.38
10192,89.47
10193,89.53
10194,89.62
10195,90.49
10196,91.1
10197,91.66
10198,91.99
10199,91.99
10200,91.99
10201,91.66
10202,91.1
10203,90.2
10204,89.53
10205,87.18
10206,-500.0
10207,-500.0
10208,-500.0
10209,-500.0
10210,-500.0
10211,-500.0
10212,-500.0
10213,-500.0
10214,-500.0
10215,-500.0
10216,-500.0
10217,-500.0
10218,-500.0
10219,-500.0
10220,-500.0
10221,-500.0
10222,-500.0
10223,-500.0
10224,-500.0
10225,-500.0
10226,-500.0
10227,-500.0
10228,-500.0
10229,-500.0
10230,-500.0
10231,-500.0
10232,-500.0
10233,-500.0
10234,-500.0
10235,-500.0
10236,-500.0
10237,-500.0
10238,-500.0
10239,-500.0
10240,-500.0
10241,-500.0
10242,-500.0
10243,-500.0
10244,-500.0
10245,-500.0
10246,87.18
10247,90.2
10248,91.66
10249,92.06
10250,92.19
10251,92.64
10252,92.19
10253,91.99
10254,91.66
10255,91.1
10256,90.2
10257,89.53
10258,87.38
10259,-500.0
10260,-500.0
10261,-500.0
10262,-500.0
10263,-500.0
10264,-500.0
10265,-500.0
10266,-500.0
10267,-500.0
10268,-500.0
10269,-500.0
10270,-500.0
10271,-500.0
10272,-500.0
10273,-500.0
10274,-500.0
10275,-500.0
10276,-500.0
10277,-500.0
10278,-500.0
10279,-500.0
10280,-500.0
10281,-500.0
10282,-500.0
10283,-500.0
10284,-500.0
10285,-500.0
10286,-500.0
10287,-500.0
10288,87.18
10289,87.38
10290,89.05
10291,89.53
10292,89.62
10293,90.49
10294,90.49
10295,90.49
10296,90.49
10297,89.53
10298,87.18
10299,-500.0
10300,-500.0
10301,-500.0
10302,-500.0
10303,-500.0
10304,-500.0
10305,-500.0
10306,-500.0
10307,-500.0
10308,-500.0
10309,-500.0
10310,-500.0
10311,-500.0
10312,-500.0
10313,-500.0
10314,-500.0
10315,-500.0
10316,-500.0
10317,-500.0
10318,-500.0
10319,-500.0
10320,-500.0
10321,-500.0
10322,-500.0
10323,-500.0
10324,-500.0
10325,-500.0
10326,-500.0
10327,-500.0
10328,-500.0
10329,-500.0
10330,-500.0
10331,-500.0
10332,-500.0
10333,-500.0
10334,-500.0
10335,-500.0
10336,-500.0
10337,-500.0
10338,-500.0
10339,-500.0
10340,-500.0
10341,-500.0
10342,-500.0
10343,-500.0
10344,-500.0
10345,-500.0
10346,-500.0
10347,-500.0
10348,-500.0
10349,-500.0
10350,-500.0
10351,-500.0
10352,-500.0
10353,-500.0
10354,-500.0
10355,-500.0
10356,-500.0
10357,-500.0
10358,-500.0
10359,-500.0
10360,-500.0
10361,-500.0
10362,-500.0
10363,-500.0
10364,-500.0
10365,-500.0
10366,-500.0
10367,-500.0
10368,-500.0
10369,-500.0
10370,-500.0
10371,-500.0
10372,-500.0
10373,-500.0
10374,-500.0
10375,-500.0
10376,-500.0
10377,-500.0
10378,-500.0
10379,-500.0
10380,-500.0
10381,-500.0
10382,-500.0
10383,-500.0
10384,-500.0
10385,-500.0
10386,-500.0
10387,-500.0
10388,-500.0
10389,-500.0
10390,-500.0
10391,-500.0
10392,-500.0
10393,-500.0
10394,-500.0
10395,-500.0
10396,-500.0
10397,-500.0
10398,-500.0
10399,-500.0
10400,-500.0
10401,-500.0
10402,-500.0
10403,-500.0
10404,-500.0
10405,-500.0
10406,-500.0
10407,-500.0
10408,-500.0
10409,-500.0
10410,-500.0
10411,-500.0
10412,-500.0
10413,-500.0
10414,-500.0
10415,-500.0
10416,-500.0
10417,-500.0
10418,-500.0
10419,-500.0
10420,-500.0
10421,-500.0
10422,-500.0
10423,-500.0
10424,-500.0
10425,-500.0
10426,-500.0
10427,-500.0
10428,-500.0
10429,-500.0
10430,-500.0
10431,-500.0
10432,-500.0
10433,-500.0
10434,-500.0
10435,-500.0
10436,-500.0
10437,-500.0
10438,-500.0
10439,-500.0
10440,87.38
10441,90.2
10442,91.1
10443,91.66
10444,91.99
10445,91.66
10446,91.1
10447,91.1
10448,90.49
10449,89.62
10450,89.53
10451,89.05
10452,87.38
10453,87.18
10454,87.18
10455,87.18
10456,87.18
10457,87.18
10458,87.18
10459,87.18
10460,87.18
10461,87.18
10462,87.18
10463,87.38
10464,87.38
10465,89.05
10466,89.47
10467,89.53
10468,89.53
10469,89.62
10470,90.2
10471,90.2
10472,90.49
10473,91.1
10474,91.1
10475,91.66
10476,91.66
10477,91.99
10478,92.06
10479,92.06
10480,92.19
10481,92.64
10482,92.76
10483,92.76
10484,92.76
10485,92.76
10486,92.76
10487,92.19
10488,92.06
10489,91.1
10490,89.62
10491,87.18
10492,-500.0
10493,-500.0
10494,-500.0
10495,-500.0
10496,-500.0
10497,-500.0
10498,-500.0
10499,-500.0
10500,-500.0
10501,-500.0
10502,-500.0
10503,-500.0
10504,-500.0
10505,-500.0
10506,-500.0
10507,-500.0
10508,-500.0
10509,-500.0
10510,-500.0
10511,-500.0
10512,-500.0
10513,-500.0
10514,-500.0
10515,-500.0
10516,-500.0
10517,-500.0
10518,-500.0
10519,-500.0
10520,-500.0
10521,-500.0
10522,-500.0
10523,-500.0
10524,-500.0
10525,-500.0
10526,-500.0
10527,-500.0
10528,-500.0
10529,-500.0
10530,-500.0
10531,-500.0
10532,-500.0
10533,89.05
10534,91.1
10535,92.19
10536,96.27
10537,98.55
10538,101.83
10539,104.14
10540,104.14
10541,101.83
10542,100.88
10543,98.55
10544,97.16
10545,95.81
10546,92.86
10547,92.64
10548,92.19
10549,92.06
10550,91.99
10551,91.66
10552,91.66
10553,91.66
10554,91.66
10555,91.66
10556,91.66
10557,91.66
10558,91.66
10559,91.66
10560,91.66
10561,91.66
10562,91.99
10563,91.99
10564,92.06
10565,92.06
10566,92.19
10567,92.19
10568,92.19
10569,92.64
10570,92.76
10571,92.86
10572,93.55
10573,95.81
10574,96.82
10575,97.15
10576,97.16
10577,98.55
10578,98.55
10579,98.55
10580,98.55
10581,98.55
10582,97.15
10583,93.55
10584,92.19
10585,91.66
10586,89.62
10587,87.18
10588,-500.0
10589,-500.0
10590,-500.0
10591,-500.0
10592,-500.0
10593,-500.0
10594,-500.0
10595,-500.0
10596,-500.0
10597,-500.0
10598,-500.0
10599,-500.0
10600,-500.0
10601,-500.0
10602,-500.0
10603,-500.0
10604,-500.0
10605,-500.0
10606,-500.0
10607,-500.0
10608,-500.0
10609,-500.0
10610,-500.0
10611,-500.0
10612,-500.0
10613,-500.0
10614,-500.0
10615,-500.0
10616,-500.0
10617,-500.0
10618,-500.0
10619,-500.0
10620,-500.0
10621,-500.0
10622,-500.0
10623,-500.0
10624,-500.0
10625,-500.0
10626,-500.0
10627,-500.0
10628,-500.0
10629,-500.0
10630,89.62
10631,91.66
10632,92.76
10633,97.16
10634,100.16
10635,101.27
10636,101.27
10637,100.88
10638,98.55
10639,96.82
10640,92.76
10641,92.06
10642,91.66
10643,91.1
10644,90.49
10645,89.62
10646,89.53
10647,87.38
10648,-500.0
10649,-500.0
10650,-500.0
10651,-500.0
10652,-500.0
10653,-500.0
10654,-500.0
10655,-500.0
10656,-500.0
10657,-500.0
10658,-500.0
10659,-500.0
10660,-500.0
10661,-500.0
10662,-500.0
10663,-500.0
10664,-500.0
10665,-500.0
10666,-500.0
10667,-500.0
10668,-500.0
10669,-500.0
10670,-500.0
10671,-500.0
10672,-500.0
10673,-500.0
10674,-500.0
10675,-500.0
10676,-500.0
10677,-500.0
10678,-500.0
10679,-500.0
10680,-500.0
10681,-500.0
10682,-500.0
10683,-500.0
10684,-500.0
10685,-500.0
10686,-500.0
10687,-500.0
10688,-500.0
10689,-500.0
10690,-500.0
10691,-500.0
10692,-500.0
10693,-500.0
10694,-500.0
10695,-500.0
10696,-500.0
10697,-500.0
10698,-500.0
10699,-500.0
10700,-500.0
10701,-500.0
10702,-500.0
10703,-500.0
10704,-500.0
10705,-500.0
10706,-500.0
10707,-500.0
10708,-500.0
10709,-500.0
10710,-500.0
10711,-500.0
10712,-500.0
10713,-500.0
10714,-500.0
10715,-500.0
10716,-500.0
10717,-500.0
10718,-500.0
10719,-500.0
10720,-500.0
10721,-500.0
10722,-500.0
10723,-500.0
10724,-500.0
10725,-500.0
10726,-500.0
10727,-500.0
10728,-500.0
10729,-500.0
10730,-500.0
10731,-500.0
10732,-500.0
10733,-500.0
10734,-500.0
10735,-500.0
10736,-500.0
10737,-500.0
10738,-500.0
10739,-500.0
10740,-500.0
10741,-500.0
10742,-500.0
10743,-500.0
10744,-500.0
10745,-500.0
10746,-500.0
10747,-500.0
10748,-500.0
10749,-500.0
10750,-500.0
10751,-500.0
10752,-500.0
10753,-500.0
10754,-500.0
10755,-500.0
10756,-500.0
10757,-500.0
10758,-500.0
10759,-500.0
10760,-500.0
10761,-500.0
10762,-500.0
10763,-500.0
10764,-500.0
10765,-500.0
10766,-500.0
10767,-500.0
10768,-500.0
10769,-500.0
10770,-500.0
10771,-500.0
10772,-500.0
10773,-500.0
10774,-500.0
10775,-500.0
10776,-500.0
10777,-500.0
10778,-500.0
10779,-500.0
10780,-500.0
10781,-500.0
10782,-500.0
10783,-500.0
10784,-500.0
10785,-500.0
10786,-500.0
10787,-500.0
10788,-500.0
10789,-500.0
10790,-500.0
10791,-500.0
10792,-500.0
10793,-500.0
10794,-500.0
10795,-500.0
10796,-500.0
10797,-500.0
10798,-500.0
10799,-500.0
10800,-500.0
10801,-500.0
10802,-500.0
10803,-500.0
10804,-500.0
10805,-500.0
10806,-500.0
10807,-500.0
10808,-500.0
10809,-500.0
10810,-500.0
10811,-500.0
10812,-500.0
10813,-500.0
10814,-500.0
10815,-500.0
10816,-500.0
10817,-500.0
10818,-500.0
10819,-500.0
10820,-500.0
10821,-500.0
10822,-500.0
10823,-500.0
10824,-500.0
10825,-500.0
10826,-500.0
10827,-500.0
10828,-500.0
10829,-500.0
10830,-500.0
10831,-500.0
10832,-500.0
10833,-500.0
10834,-500.0
10835,-500.0
10836,-500.0
10837,-500.0
10838,-500.0
10839,-500.0
10840,-500.0
10841,-500.0
10842,-500.0
10843,-500.0
10844,-500.0
10845,-500.0
10846,-500.0
10847,-500.0
10848,-500.0
10849,-500.0
10850,-500.0
10851,-500.0
10852,-500.0
10853,-500.0
10854,-500.0
10855,-500.0
10856,-500.0
10857,-500.0
10858,-500.0
10859,-500.0
10860,-500.0
10861,-500.0
10862,-500.0
10863,-500.0
10864,-500.0
10865,-500.0
10866,-500.0
10867,-500.0
10868,-500.0
10869,-500.0
10870,-500.0
10871,-500.0
10872,-500.0
10873,-500.0
10874,-500.0
10875,-500.0
10876,-500.0
10877,-500.0
10878,-500.0
10879,-500.0
10880,-500.0
10881,-500.0
10882,-500.0
10883,-500.0
10884,-500.0
10885,-500.0
10886,-500.0
10887,-500.0
10888,-500.0
10889,-500.0
10890,-500.0
10891,-500.0
10892,-500.0
10893,-500.0
10894,-500.0
10895,-500.0
10896,-500.0
10897,-500.0
10898,-500.0
10899,-500.0
10900,-500.0
10901,-500.0
10902,-500.0
10903,-500.0
10904,-500.0
10905,-500.0
10906,-500.0
10907,-500.0
10908,-500.0
10909,-500.0
10910,-500.0
10911,-500.0
10912,-500.0
10913,-500.0
10914,-500.0
10915,-500.0
10916,-500.0
10917,-500.0
10918,-500.0
10919,-500.0
10920,-500.0
10921,-500.0
10922,-500.0
10923,-500.0
10924,-500.0
10925,-500.0
10926,-500.0
10927,-500.0
10928,-500.0
10929,-500.0
10930,-500.0
10931,-500.0
10932,-500.0
10933,-500.0
10934,-500.0
10935,-500.0
10936,-500.0
10937,-500.0
10938,-500.0
10939,-500.0
10940,-500.0
10941,-500.0
10942,-500.0
10943,-500.0
10944,-500.0
10945,-500.0
10946,-500.0
10947,-500.0
10948,-500.0
10949,-500.0
10950,87.18
10951,89.53
10952,90.2
10953,90.49
10954,90.89
10955,91.1
